,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
34,2021-04-04,12:00,Premier League,Matchweek 30,Sun,Home,W,3,2,Burnley,1.9,1.8,52.0,,James Ward-Prowse,4-4-2,Andre Marriner,Match Report,,23.0,8.0,18.5,0.0,0.0,0.0,2019,Southampton
35,2021-04-12,18:00,Premier League,Matchweek 31,Mon,Away,L,0,3,West Brom,2.1,2.9,59.0,,James Ward-Prowse,4-4-2,Simon Hooper,Match Report,,14.0,3.0,17.6,1.0,0.0,1.0,2019,Southampton
37,2021-04-21,18:00,Premier League,Matchweek 29,Wed,Away,L,1,2,Tottenham,0.8,1.8,38.0,,James Ward-Prowse,4-4-2,David Coote,Match Report,,9.0,5.0,17.3,0.0,0.0,0.0,2019,Southampton
38,2021-04-30,20:00,Premier League,Matchweek 34,Fri,Home,D,1,1,Leicester City,1.1,1.7,30.0,,James Ward-Prowse,4-4-2,Robert Jones,Match Report,,4.0,2.0,23.3,0.0,1.0,1.0,2019,Southampton
39,2021-05-08,20:15,Premier League,Matchweek 35,Sat,Away,L,0,2,Liverpool,1.3,2.2,46.0,,James Ward-Prowse,4-4-2,Kevin Friend,Match Report,,12.0,5.0,18.8,0.0,0.0,0.0,2019,Southampton
40,2021-05-11,20:15,Premier League,Matchweek 32,Tue,Home,W,3,1,Crystal Palace,1.3,1.5,64.0,,James Ward-Prowse,4-4-2,Andy Madley,Match Report,,13.0,6.0,15.5,1.0,0.0,0.0,2019,Southampton
41,2021-05-15,15:00,Premier League,Matchweek 36,Sat,Home,W,3,1,Fulham,1.9,1.1,47.0,,James Ward-Prowse,4-4-2,Craig Pawson,Match Report,,11.0,6.0,13.7,1.0,0.0,0.0,2019,Southampton
42,2021-05-18,18:00,Premier League,Matchweek 37,Tue,Home,L,0,2,Leeds United,1.1,1.3,51.0,8000.0,James Ward-Prowse,4-4-2,Peter Bankes,Match Report,,18.0,5.0,20.5,1.0,0.0,0.0,2019,Southampton
43,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Away,L,0,3,West Ham,1.5,1.6,63.0,10000.0,James Ward-Prowse,4-4-2,Martin Atkinson,Match Report,,17.0,5.0,16.1,0.0,0.0,0.0,2019,Southampton
0,2020-09-14,20:15,Premier League,Matchweek 1,Mon,Home,L,1,3,Chelsea,1.4,1.2,53.0,,Lewis Dunk,3-5-2,Craig Pawson,Match Report,,13.0,3.0,17.2,0.0,0.0,0.0,2019,BrightonandHoveAlbion
2,2020-09-20,14:00,Premier League,Matchweek 2,Sun,Away,W,3,0,Newcastle Utd,1.6,0.5,54.0,,Lewis Dunk,3-4-3,Kevin Friend,Match Report,,12.0,5.0,21.0,0.0,1.0,1.0,2019,BrightonandHoveAlbion
4,2020-09-26,12:30,Premier League,Matchweek 3,Sat,Home,L,2,3,Manchester Utd,2.4,1.1,54.0,,Lewis Dunk,3-4-3,Chris Kavanagh,Match Report,,17.0,3.0,16.0,0.0,1.0,1.0,2019,BrightonandHoveAlbion
6,2020-10-03,15:00,Premier League,Matchweek 4,Sat,Away,L,2,4,Everton,1.2,1.8,56.0,,Lewis Dunk,3-4-3,Simon Hooper,Match Report,,11.0,3.0,18.2,1.0,0.0,0.0,2019,BrightonandHoveAlbion
7,2020-10-18,14:00,Premier League,Matchweek 5,Sun,Away,D,1,1,Crystal Palace,1.1,0.8,66.0,,Lewis Dunk,3-4-3,Stuart Attwell,Match Report,,17.0,3.0,17.3,0.0,0.0,0.0,2019,BrightonandHoveAlbion
8,2020-10-26,17:30,Premier League,Matchweek 6,Mon,Home,D,1,1,West Brom,0.7,0.6,49.0,,Adam Webster,3-4-3,Jonathan Moss,Match Report,,5.0,3.0,16.7,0.0,0.0,0.0,2019,BrightonandHoveAlbion
9,2020-11-01,19:15,Premier League,Matchweek 7,Sun,Away,L,1,2,Tottenham,0.4,1.8,56.0,,Adam Webster,3-5-1-1,Graham Scott,Match Report,,6.0,2.0,16.1,0.0,0.0,0.0,2019,BrightonandHoveAlbion
10,2020-11-06,17:30,Premier League,Matchweek 8,Fri,Home,D,0,0,Burnley,1.3,0.3,61.0,,Adam Webster,3-5-2,Mike Dean,Match Report,,19.0,3.0,15.9,1.0,0.0,0.0,2019,BrightonandHoveAlbion
11,2020-11-21,15:00,Premier League,Matchweek 9,Sat,Away,W,2,1,Aston Villa,1.3,1.5,45.0,,Lewis Dunk,3-4-1-2,Michael Oliver,Match Report,,7.0,3.0,13.2,0.0,0.0,0.0,2019,BrightonandHoveAlbion
12,2020-11-28,12:30,Premier League,Matchweek 10,Sat,Home,D,1,1,Liverpool,2.1,0.5,40.0,,Lewis Dunk,3-4-1-2,Stuart Attwell,Match Report,,9.0,2.0,20.5,1.0,1.0,2.0,2019,BrightonandHoveAlbion
13,2020-12-07,20:00,Premier League,Matchweek 11,Mon,Home,L,1,2,Southampton,2.1,1.1,48.0,2000.0,Lewis Dunk,3-4-1-2,David Coote,Match Report,,11.0,3.0,14.5,0.0,1.0,1.0,2019,BrightonandHoveAlbion
14,2020-12-13,19:15,Premier League,Matchweek 12,Sun,Away,L,0,3,Leicester City,1.1,1.7,45.0,,Lewis Dunk,4-2-3-1,Martin Atkinson,Match Report,,12.0,4.0,18.8,0.0,0.0,0.0,2019,BrightonandHoveAlbion
15,2020-12-16,20:00,Premier League,Matchweek 13,Wed,Away,D,0,0,Fulham,0.6,0.8,54.0,,Lewis Dunk,3-4-3,Robert Jones,Match Report,,9.0,3.0,17.6,0.0,0.0,0.0,2019,BrightonandHoveAlbion
16,2020-12-20,12:00,Premier League,Matchweek 14,Sun,Home,D,1,1,Sheffield Utd,2.6,0.7,72.0,,Lewis Dunk,3-4-3,Peter Bankes,Match Report,,21.0,4.0,13.5,0.0,0.0,0.0,2019,BrightonandHoveAlbion
17,2020-12-27,14:15,Premier League,Matchweek 15,Sun,Away,D,2,2,West Ham,1.2,1.2,57.0,,Lewis Dunk,3-4-3,Simon Hooper,Match Report,,13.0,4.0,16.3,0.0,0.0,0.0,2019,BrightonandHoveAlbion
18,2020-12-29,18:00,Premier League,Matchweek 16,Tue,Home,L,0,1,Arsenal,0.8,1.2,50.0,,Lewis Dunk,4-4-2,Martin Atkinson,Match Report,,13.0,2.0,13.4,0.0,0.0,0.0,2019,BrightonandHoveAlbion
19,2021-01-02,17:30,Premier League,Matchweek 17,Sat,Home,D,3,3,Wolves,1.7,1.7,55.0,,Lewis Dunk,3-4-3,Andy Madley,Match Report,,12.0,3.0,15.8,0.0,1.0,1.0,2019,BrightonandHoveAlbion
21,2021-01-13,18:00,Premier League,Matchweek 18,Wed,Away,L,0,1,Manchester City,0.2,2.6,35.0,,Lewis Dunk,3-4-3,Darren England,Match Report,,5.0,1.0,20.4,0.0,0.0,0.0,2019,BrightonandHoveAlbion
22,2021-01-16,15:00,Premier League,Matchweek 19,Sat,Away,W,1,0,Leeds United,1.3,0.3,35.0,,Lewis Dunk,3-4-3,Kevin Friend,Match Report,,7.0,2.0,15.5,0.0,0.0,0.0,2019,BrightonandHoveAlbion
24,2021-01-27,19:30,Premier League,Matchweek 20,Wed,Home,D,0,0,Fulham,2.0,1.0,50.0,,Lewis Dunk,3-5-2,Craig Pawson,Match Report,,16.0,5.0,14.8,1.0,0.0,0.0,2019,BrightonandHoveAlbion
25,2021-01-31,19:15,Premier League,Matchweek 21,Sun,Home,W,1,0,Tottenham,1.9,0.5,43.0,,Lewis Dunk,3-5-2,Peter Bankes,Match Report,,16.0,2.0,14.6,0.0,0.0,0.0,2019,BrightonandHoveAlbion
26,2021-02-03,20:15,Premier League,Matchweek 22,Wed,Away,W,1,0,Liverpool,1.1,0.7,37.0,,Lewis Dunk,3-4-3,Kevin Friend,Match Report,,13.0,4.0,14.0,0.0,0.0,0.0,2019,BrightonandHoveAlbion
27,2021-02-06,15:00,Premier League,Matchweek 23,Sat,Away,D,1,1,Burnley,0.6,2.1,46.0,,Lewis Dunk,3-4-1-2,Anthony Taylor,Match Report,,10.0,2.0,17.4,1.0,0.0,0.0,2019,BrightonandHoveAlbion
29,2021-02-13,20:00,Premier League,Matchweek 24,Sat,Home,D,0,0,Aston Villa,1.7,0.1,58.0,,Lewis Dunk,3-4-1-2,Darren England,Match Report,,26.0,9.0,17.0,3.0,0.0,0.0,2019,BrightonandHoveAlbion
30,2021-02-22,20:00,Premier League,Matchweek 25,Mon,Home,L,1,2,Crystal Palace,2.6,0.2,75.0,,Lewis Dunk,3-4-3,Kevin Friend,Match Report,,24.0,5.0,13.8,0.0,0.0,0.0,2019,BrightonandHoveAlbion
31,2021-02-27,15:00,Premier League,Matchweek 26,Sat,Away,L,0,1,West Brom,2.6,0.5,68.0,,Lewis Dunk,4-2-3-1,Lee Mason,Match Report,,13.0,6.0,18.1,1.0,0.0,2.0,2019,BrightonandHoveAlbion
32,2021-03-06,20:00,Premier League,Matchweek 27,Sat,Home,L,1,2,Leicester City,1.0,1.1,38.0,,Lewis Dunk,4-4-2,Michael Oliver,Match Report,,8.0,2.0,15.4,0.0,0.0,0.0,2019,BrightonandHoveAlbion
33,2021-03-14,12:00,Premier League,Matchweek 28,Sun,Away,W,2,1,Southampton,0.9,1.0,41.0,,Lewis Dunk,4-4-2,Stuart Attwell,Match Report,,8.0,6.0,18.1,1.0,0.0,0.0,2019,BrightonandHoveAlbion
34,2021-03-20,20:00,Premier League,Matchweek 29,Sat,Home,W,3,0,Newcastle Utd,1.2,0.1,66.0,,Lewis Dunk,3-4-1-2,Anthony Taylor,Match Report,,11.0,6.0,14.8,0.0,0.0,0.0,2019,BrightonandHoveAlbion
35,2021-04-04,19:30,Premier League,Matchweek 30,Sun,Away,L,1,2,Manchester Utd,1.1,1.8,43.0,,Lewis Dunk,3-4-1-2,Mike Dean,Match Report,,5.0,3.0,8.8,0.0,0.0,0.0,2019,BrightonandHoveAlbion
36,2021-04-12,20:15,Premier League,Matchweek 31,Mon,Home,D,0,0,Everton,1.2,0.4,54.0,,Lewis Dunk,3-4-3,Darren England,Match Report,,23.0,1.0,18.2,2.0,0.0,0.0,2019,BrightonandHoveAlbion
37,2021-04-20,20:15,Premier League,Matchweek 32,Tue,Away,D,0,0,Chelsea,0.7,1.0,36.0,,Lewis Dunk,3-5-2,Stuart Attwell,Match Report,,11.0,2.0,22.7,1.0,0.0,0.0,2019,BrightonandHoveAlbion
38,2021-04-24,20:00,Premier League,Matchweek 33,Sat,Away,L,0,1,Sheffield Utd,2.2,0.8,68.0,,Lewis Dunk,3-4-1-2,Kevin Friend,Match Report,,17.0,4.0,16.0,0.0,0.0,0.0,2019,BrightonandHoveAlbion
39,2021-05-01,15:00,Premier League,Matchweek 34,Sat,Home,W,2,0,Leeds United,2.6,0.8,43.0,,Lewis Dunk,3-4-1-2,Chris Kavanagh,Match Report,,16.0,4.0,16.7,0.0,1.0,1.0,2019,BrightonandHoveAlbion
40,2021-05-09,12:00,Premier League,Matchweek 35,Sun,Away,L,1,2,Wolves,0.4,1.2,40.0,,Lewis Dunk,4-4-1-1,Jonathan Moss,Match Report,,6.0,3.0,14.9,0.0,0.0,0.0,2019,BrightonandHoveAlbion
41,2021-05-15,20:00,Premier League,Matchweek 36,Sat,Home,D,1,1,West Ham,0.9,1.1,52.0,,Pascal Groß,3-4-3,Andre Marriner,Match Report,,10.0,2.0,22.1,0.0,0.0,0.0,2019,BrightonandHoveAlbion
42,2021-05-18,19:00,Premier League,Matchweek 37,Tue,Home,W,3,2,Manchester City,1.4,1.0,63.0,7945.0,Pascal Groß,3-5-2,Stuart Attwell,Match Report,,19.0,6.0,19.0,1.0,0.0,0.0,2019,BrightonandHoveAlbion
43,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Away,L,0,2,Arsenal,0.4,1.1,45.0,10000.0,Lewis Dunk,4-3-3,Jonathan Moss,Match Report,,5.0,1.0,22.0,0.0,0.0,0.0,2019,BrightonandHoveAlbion
1,2020-09-20,19:00,Premier League,Matchweek 2,Sun,Away,L,2,4,Leicester City,1.9,1.4,34.0,,Ashley Westwood,4-4-2,Lee Mason,Match Report,,17.0,5.0,16.9,1.0,0.0,0.0,2019,Burnley
3,2020-09-26,20:00,Premier League,Matchweek 3,Sat,Home,L,0,1,Southampton,0.5,0.6,54.0,,Ashley Westwood,4-4-2,Andre Marriner,Match Report,,10.0,2.0,17.6,1.0,0.0,0.0,2019,Burnley
5,2020-10-03,20:00,Premier League,Matchweek 4,Sat,Away,L,1,3,Newcastle Utd,0.6,2.0,52.0,,Ashley Westwood,4-4-2,David Coote,Match Report,,10.0,3.0,13.0,0.0,0.0,0.0,2019,Burnley
6,2020-10-19,17:30,Premier League,Matchweek 5,Mon,Away,D,0,0,West Brom,1.1,1.0,44.0,,Ashley Westwood,4-4-2,Anthony Taylor,Match Report,,9.0,4.0,14.1,1.0,0.0,0.0,2019,Burnley
7,2020-10-26,20:00,Premier League,Matchweek 6,Mon,Home,L,0,1,Tottenham,0.6,0.8,39.0,,Ashley Westwood,4-4-2,Michael Oliver,Match Report,,12.0,3.0,20.4,1.0,0.0,0.0,2019,Burnley
8,2020-10-31,15:00,Premier League,Matchweek 7,Sat,Home,L,0,3,Chelsea,0.4,1.4,36.0,,Ashley Westwood,4-4-2,David Coote,Match Report,,5.0,0.0,23.0,0.0,0.0,0.0,2019,Burnley
9,2020-11-06,17:30,Premier League,Matchweek 8,Fri,Away,D,0,0,Brighton,0.3,1.3,39.0,,Ben Mee,4-4-2,Mike Dean,Match Report,,4.0,1.0,11.6,0.0,0.0,0.0,2019,Burnley
10,2020-11-23,17:30,Premier League,Matchweek 9,Mon,Home,W,1,0,Crystal Palace,1.6,1.4,46.0,,Ben Mee,4-4-2,Kevin Friend,Match Report,,10.0,5.0,16.7,0.0,0.0,0.0,2019,Burnley
11,2020-11-28,15:00,Premier League,Matchweek 10,Sat,Away,L,0,5,Manchester City,0.4,2.8,32.0,,Ben Mee,4-4-1-1,Lee Mason,Match Report,,9.0,1.0,19.8,1.0,0.0,0.0,2019,Burnley
12,2020-12-05,12:30,Premier League,Matchweek 11,Sat,Home,D,1,1,Everton,0.8,1.7,41.0,,Ben Mee,4-4-2,Anthony Taylor,Match Report,,8.0,3.0,17.2,0.0,0.0,0.0,2019,Burnley
13,2020-12-13,19:15,Premier League,Matchweek 12,Sun,Away,W,1,0,Arsenal,0.9,1.5,35.0,2000.0,Ben Mee,4-4-1-1,Graham Scott,Match Report,,10.0,2.0,15.4,0.0,0.0,0.0,2019,Burnley
14,2020-12-17,18:00,Premier League,Matchweek 13,Thu,Away,D,0,0,Aston Villa,0.4,2.0,41.0,,Ben Mee,4-4-2,Craig Pawson,Match Report,,6.0,4.0,18.9,1.0,0.0,0.0,2019,Burnley
15,2020-12-21,17:30,Premier League,Matchweek 14,Mon,Home,W,2,1,Wolves,1.8,1.4,36.0,,Ben Mee,4-4-2,Lee Mason,Match Report,,10.0,4.0,14.3,1.0,0.0,0.0,2019,Burnley
16,2020-12-27,12:00,Premier League,Matchweek 15,Sun,Away,L,0,1,Leeds United,1.1,1.8,47.0,,Ben Mee,4-4-2,Robert Jones,Match Report,,14.0,6.0,15.6,0.0,0.0,0.0,2019,Burnley
17,2020-12-29,18:00,Premier League,Matchweek 16,Tue,Home,W,1,0,Sheffield Utd,0.8,0.4,36.0,,Ben Mee,4-4-2,Chris Kavanagh,Match Report,,5.0,3.0,10.6,1.0,0.0,0.0,2019,Burnley
19,2021-01-12,20:15,Premier League,Matchweek 1,Tue,Home,L,0,1,Manchester Utd,0.9,1.2,38.0,,Ben Mee,4-4-2,Kevin Friend,Match Report,,11.0,0.0,19.0,0.0,0.0,0.0,2019,Burnley
20,2021-01-16,15:00,Premier League,Matchweek 19,Sat,Away,L,0,1,West Ham,0.5,1.7,54.0,,Ben Mee,4-4-2,Chris Kavanagh,Match Report,,10.0,2.0,21.8,1.0,0.0,0.0,2019,Burnley
21,2021-01-21,20:00,Premier League,Matchweek 18,Thu,Away,W,1,0,Liverpool,1.4,2.3,28.0,,Ben Mee,4-4-2,Mike Dean,Match Report,,5.0,3.0,17.8,0.0,1.0,1.0,2019,Burnley
23,2021-01-27,18:00,Premier League,Matchweek 20,Wed,Home,W,3,2,Aston Villa,0.5,2.1,38.0,,Ben Mee,4-4-2,Paul Tierney,Match Report,,10.0,5.0,20.3,0.0,0.0,0.0,2019,Burnley
24,2021-01-31,12:00,Premier League,Matchweek 21,Sun,Away,L,0,2,Chelsea,0.2,1.3,29.0,,Ben Mee,4-4-2,Graham Scott,Match Report,,1.0,0.0,4.0,0.0,0.0,0.0,2019,Burnley
25,2021-02-03,18:00,Premier League,Matchweek 22,Wed,Home,L,0,2,Manchester City,0.1,2.6,26.0,,Ben Mee,4-4-2,Martin Atkinson,Match Report,,2.0,0.0,24.7,0.0,0.0,0.0,2019,Burnley
26,2021-02-06,15:00,Premier League,Matchweek 23,Sat,Home,D,1,1,Brighton,2.1,0.6,54.0,,Ben Mee,4-4-2,Anthony Taylor,Match Report,,20.0,7.0,16.7,1.0,0.0,0.0,2019,Burnley
28,2021-02-13,15:00,Premier League,Matchweek 24,Sat,Away,W,3,0,Crystal Palace,1.3,0.6,47.0,,Ben Mee,4-4-2,Michael Oliver,Match Report,,16.0,4.0,17.5,0.0,0.0,0.0,2019,Burnley
29,2021-02-17,18:00,Premier League,Matchweek 17,Wed,Home,D,1,1,Fulham,1.4,0.5,49.0,,James Tarkowski,4-4-2,Jonathan Moss,Match Report,,8.0,3.0,12.6,0.0,0.0,0.0,2019,Burnley
30,2021-02-20,15:00,Premier League,Matchweek 25,Sat,Home,D,0,0,West Brom,0.4,1.0,62.0,,Ben Mee,4-4-2,Mike Dean,Match Report,,6.0,1.0,16.4,1.0,0.0,0.0,2019,Burnley
31,2021-02-28,14:00,Premier League,Matchweek 26,Sun,Away,L,0,4,Tottenham,0.5,2.2,41.0,,Ben Mee,4-4-2,Kevin Friend,Match Report,,10.0,3.0,18.6,0.0,0.0,0.0,2019,Burnley
32,2021-03-03,18:00,Premier League,Matchweek 29,Wed,Home,D,1,1,Leicester City,1.5,1.3,39.0,,Ben Mee,4-4-2,Andy Madley,Match Report,,12.0,7.0,17.6,1.0,0.0,0.0,2019,Burnley
33,2021-03-06,12:30,Premier League,Matchweek 27,Sat,Home,D,1,1,Arsenal,1.5,2.4,42.0,,Ben Mee,4-4-2,Andre Marriner,Match Report,,9.0,5.0,18.4,0.0,0.0,0.0,2019,Burnley
34,2021-03-13,17:30,Premier League,Matchweek 28,Sat,Away,W,2,1,Everton,1.4,1.6,35.0,,Ben Mee,4-4-2,Jonathan Moss,Match Report,,14.0,5.0,17.2,1.0,0.0,0.0,2019,Burnley
35,2021-04-04,12:00,Premier League,Matchweek 30,Sun,Away,L,2,3,Southampton,1.8,1.9,48.0,,Ben Mee,4-4-2,Andre Marriner,Match Report,,6.0,4.0,16.1,0.0,1.0,1.0,2019,Burnley
36,2021-04-11,12:00,Premier League,Matchweek 31,Sun,Home,L,1,2,Newcastle Utd,1.8,1.2,57.0,,Ben Mee,4-4-2,Anthony Taylor,Match Report,,24.0,4.0,14.3,1.0,0.0,0.0,2019,Burnley
37,2021-04-18,16:00,Premier League,Matchweek 32,Sun,Away,L,1,3,Manchester Utd,0.4,2.8,31.0,,Ben Mee,4-4-1-1,Jonathan Moss,Match Report,,10.0,3.0,17.8,0.0,0.0,0.0,2019,Burnley
38,2021-04-25,12:00,Premier League,Matchweek 33,Sun,Away,W,4,0,Wolves,2.1,0.3,41.0,,Ben Mee,4-4-2,Darren England,Match Report,,14.0,7.0,16.8,0.0,0.0,0.0,2019,Burnley
39,2021-05-03,20:15,Premier League,Matchweek 34,Mon,Home,L,1,2,West Ham,1.8,1.8,44.0,,Ben Mee,4-4-2,Anthony Taylor,Match Report,,8.0,1.0,11.3,0.0,1.0,1.0,2019,Burnley
40,2021-05-10,20:00,Premier League,Matchweek 35,Mon,Away,W,2,0,Fulham,2.0,0.9,30.0,,Ben Mee,4-4-2,David Coote,Match Report,,13.0,5.0,14.3,0.0,0.0,0.0,2019,Burnley
41,2021-05-15,12:30,Premier League,Matchweek 36,Sat,Home,L,0,4,Leeds United,1.5,2.3,49.0,,Ben Mee,4-4-2,Graham Scott,Match Report,,15.0,4.0,18.1,1.0,0.0,0.0,2019,Burnley
42,2021-05-19,20:15,Premier League,Matchweek 37,Wed,Home,L,0,3,Liverpool,0.7,2.9,42.0,3387.0,Ben Mee,4-4-1-1,Chris Kavanagh,Match Report,,10.0,3.0,15.1,0.0,0.0,0.0,2019,Burnley
43,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Away,L,0,1,Sheffield Utd,1.0,0.6,59.0,5000.0,James Tarkowski,4-4-1-1,Kevin Friend,Match Report,,10.0,3.0,13.2,0.0,0.0,0.0,2019,Burnley
0,2020-09-12,12:30,Premier League,Matchweek 1,Sat,Home,L,0,3,Arsenal,0.2,1.8,45.0,,Tom Cairney,4-2-3-1,Chris Kavanagh,Match Report,,5.0,2.0,26.0,0.0,0.0,0.0,2019,Fulham
2,2020-09-19,15:00,Premier League,Matchweek 2,Sat,Away,L,3,4,Leeds United,1.8,1.7,49.0,,Aleksandar Mitrović,4-2-3-1,Anthony Taylor,Match Report,,13.0,5.0,20.9,1.0,1.0,1.0,2019,Fulham
4,2020-09-28,17:45,Premier League,Matchweek 3,Mon,Home,L,0,3,Aston Villa,0.7,1.6,64.0,,Tom Cairney,3-4-3,Stuart Attwell,Match Report,,16.0,2.0,16.1,0.0,0.0,0.0,2019,Fulham
6,2020-10-04,14:00,Premier League,Matchweek 4,Sun,Away,L,0,1,Wolves,0.7,1.2,52.0,,Tom Cairney,4-2-3-1,Darren England,Match Report,,10.0,2.0,17.5,1.0,0.0,0.0,2019,Fulham
7,2020-10-18,12:00,Premier League,Matchweek 5,Sun,Away,D,1,1,Sheffield Utd,1.7,1.5,58.0,,Tom Cairney,4-2-3-1,Andre Marriner,Match Report,,14.0,6.0,16.6,0.0,0.0,1.0,2019,Fulham
8,2020-10-24,15:00,Premier League,Matchweek 6,Sat,Home,L,1,2,Crystal Palace,1.1,2.6,64.0,,Tom Cairney,4-3-3,Graham Scott,Match Report,,16.0,3.0,18.2,0.0,0.0,0.0,2019,Fulham
9,2020-11-02,17:30,Premier League,Matchweek 7,Mon,Home,W,2,0,West Brom,1.5,0.5,47.0,,Tom Cairney,4-2-3-1,Simon Hooper,Match Report,,13.0,4.0,17.8,0.0,0.0,0.0,2019,Fulham
10,2020-11-07,20:00,Premier League,Matchweek 8,Sat,Away,L,0,1,West Ham,1.6,1.3,48.0,,Tom Cairney,4-2-3-1,Robert Jones,Match Report,,12.0,2.0,19.7,1.0,0.0,1.0,2019,Fulham
11,2020-11-22,12:00,Premier League,Matchweek 9,Sun,Home,L,2,3,Everton,2.0,1.6,54.0,,Tom Cairney,4-2-3-1,Andy Madley,Match Report,,13.0,6.0,19.9,0.0,0.0,1.0,2019,Fulham
12,2020-11-30,17:30,Premier League,Matchweek 10,Mon,Away,W,2,1,Leicester City,1.8,0.9,34.0,,Joachim Andersen,3-4-3,Simon Hooper,Match Report,,9.0,4.0,20.4,1.0,1.0,1.0,2019,Fulham
13,2020-12-05,15:00,Premier League,Matchweek 11,Sat,Away,L,0,2,Manchester City,0.2,3.0,31.0,,Joachim Andersen,3-4-1-2,Jonathan Moss,Match Report,,6.0,1.0,19.7,0.0,0.0,0.0,2019,Fulham
14,2020-12-13,16:30,Premier League,Matchweek 12,Sun,Home,D,1,1,Liverpool,1.5,2.1,26.0,2000.0,Joachim Andersen,3-4-3,Andre Marriner,Match Report,,10.0,5.0,16.6,0.0,0.0,0.0,2019,Fulham
15,2020-12-16,20:00,Premier League,Matchweek 13,Wed,Home,D,0,0,Brighton,0.8,0.6,46.0,,Joachim Andersen,3-4-3,Robert Jones,Match Report,,9.0,4.0,14.4,0.0,0.0,0.0,2019,Fulham
16,2020-12-19,20:00,Premier League,Matchweek 14,Sat,Away,D,1,1,Newcastle Utd,0.7,1.4,51.0,,Tom Cairney,4-2-3-1,Graham Scott,Match Report,,13.0,3.0,16.4,1.0,0.0,0.0,2019,Fulham
17,2020-12-26,15:00,Premier League,Matchweek 15,Sat,Home,D,0,0,Southampton,0.9,0.1,47.0,,Joachim Andersen,3-5-2,Darren England,Match Report,,10.0,1.0,16.3,0.0,0.0,0.0,2019,Fulham
19,2021-01-13,20:15,Premier League,Matchweek 16,Wed,Away,D,1,1,Tottenham,0.9,2.3,48.0,,Joachim Andersen,3-4-3,Paul Tierney,Match Report,,15.0,4.0,16.6,1.0,0.0,0.0,2019,Fulham
20,2021-01-16,17:30,Premier League,Matchweek 19,Sat,Home,L,0,1,Chelsea,0.8,1.5,32.0,,Joachim Andersen,3-5-2,Peter Bankes,Match Report,,10.0,2.0,21.2,1.0,0.0,0.0,2019,Fulham
21,2021-01-20,20:15,Premier League,Matchweek 18,Wed,Home,L,1,2,Manchester Utd,0.9,1.2,38.0,,Joachim Andersen,3-4-3,Martin Atkinson,Match Report,,12.0,5.0,17.5,0.0,0.0,0.0,2019,Fulham
23,2021-01-27,19:30,Premier League,Matchweek 20,Wed,Away,D,0,0,Brighton,1.0,2.0,50.0,,Joachim Andersen,3-4-3,Craig Pawson,Match Report,,10.0,2.0,16.0,0.0,0.0,0.0,2019,Fulham
24,2021-01-30,15:00,Premier League,Matchweek 21,Sat,Away,D,2,2,West Brom,1.8,0.6,62.0,,Joachim Andersen,3-4-3,Anthony Taylor,Match Report,,12.0,7.0,16.7,0.0,0.0,0.0,2019,Fulham
25,2021-02-03,18:00,Premier League,Matchweek 22,Wed,Home,L,0,2,Leicester City,0.7,1.1,58.0,,Joachim Andersen,3-4-3,Robert Jones,Match Report,,8.0,1.0,16.7,0.0,0.0,0.0,2019,Fulham
26,2021-02-06,17:30,Premier League,Matchweek 23,Sat,Home,D,0,0,West Ham,1.4,0.8,60.0,,Joachim Andersen,4-2-3-1,Mike Dean,Match Report,,20.0,2.0,15.7,2.0,0.0,0.0,2019,Fulham
27,2021-02-14,19:00,Premier League,Matchweek 24,Sun,Away,W,2,0,Everton,2.7,0.3,50.0,,Joachim Andersen,4-4-2,Andy Madley,Match Report,,12.0,3.0,15.7,0.0,0.0,0.0,2019,Fulham
28,2021-02-17,18:00,Premier League,Matchweek 17,Wed,Away,D,1,1,Burnley,0.5,1.4,51.0,,Joachim Andersen,4-4-1-1,Jonathan Moss,Match Report,,8.0,3.0,15.2,0.0,0.0,0.0,2019,Fulham
29,2021-02-20,20:00,Premier League,Matchweek 25,Sat,Home,W,1,0,Sheffield Utd,1.1,0.5,63.0,,Joachim Andersen,4-2-3-1,Martin Atkinson,Match Report,,16.0,6.0,19.2,0.0,0.0,0.0,2019,Fulham
30,2021-02-28,12:00,Premier League,Matchweek 26,Sun,Away,D,0,0,Crystal Palace,1.0,0.1,59.0,,Joachim Andersen,4-2-3-1,Anthony Taylor,Match Report,,17.0,5.0,18.4,1.0,0.0,0.0,2019,Fulham
31,2021-03-04,18:00,Premier League,Matchweek 33,Thu,Home,L,0,1,Tottenham,0.8,1.4,59.0,,Joachim Andersen,4-4-2,David Coote,Match Report,,11.0,3.0,15.7,0.0,0.0,0.0,2019,Fulham
32,2021-03-07,14:00,Premier League,Matchweek 27,Sun,Away,W,1,0,Liverpool,1.1,1.0,36.0,,Joachim Andersen,4-4-2,Kevin Friend,Match Report,,10.0,3.0,12.6,0.0,0.0,0.0,2019,Fulham
33,2021-03-13,20:00,Premier League,Matchweek 28,Sat,Home,L,0,3,Manchester City,0.3,2.3,46.0,,Joachim Andersen,4-3-3,Andre Marriner,Match Report,,4.0,0.0,14.0,0.0,0.0,0.0,2019,Fulham
