,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
13,2018-11-05,20:00,Premier League,Matchweek 11,Mon,Away,L,0,1,Huddersfield,0.4,0.6,55.0,17082,Tom Cairney,4-3-3,Anthony Taylor,Match Report,,8.0,1.0,14.4,1.0,0,0,2022,Fulham
14,2018-11-11,12:00,Premier League,Matchweek 12,Sun,Away,L,0,2,Liverpool,0.5,2.1,29.0,53128,Tom Cairney,4-2-3-1,Paul Tierney,Match Report,,8.0,3.0,26.7,0.0,0,0,2022,Fulham
15,2018-11-24,15:00,Premier League,Matchweek 13,Sat,Home,W,3,2,Southampton,1.3,2.0,38.0,24603,Tom Cairney,4-2-3-1,Michael Oliver,Match Report,,10.0,5.0,14.8,0.0,0,0,2022,Fulham
16,2018-12-02,12:00,Premier League,Matchweek 14,Sun,Away,L,0,2,Chelsea,0.3,1.8,35.0,40551,Tom Cairney,4-4-2◆,Craig Pawson,Match Report,,10.0,4.0,23.8,0.0,0,0,2022,Fulham
17,2018-12-05,19:45,Premier League,Matchweek 15,Wed,Home,D,1,1,Leicester City,1.7,1.5,46.0,22881,Aleksandar Mitrović,4-2-3-1,David Coote,Match Report,,25.0,6.0,16.9,2.0,0,0,2022,Fulham
18,2018-12-08,15:00,Premier League,Matchweek 16,Sat,Away,L,1,4,Manchester Utd,1.1,2.5,38.0,74523,Tom Cairney,4-2-3-1,Lee Probert,Match Report,,9.0,3.0,19.6,0.0,1,1,2022,Fulham
19,2018-12-15,17:30,Premier League,Matchweek 17,Sat,Home,L,0,2,West Ham,1.1,0.5,56.0,24081,Tom Cairney,4-4-2,Mike Dean,Match Report,,16.0,4.0,20.2,0.0,0,0,2022,Fulham
20,2018-12-22,15:00,Premier League,Matchweek 18,Sat,Away,D,0,0,Newcastle Utd,0.3,0.4,47.0,51237,Tom Cairney,3-4-3,Martin Atkinson,Match Report,,4.0,2.0,19.0,1.0,0,0,2022,Fulham
21,2018-12-26,12:30,Premier League,Matchweek 19,Wed,Home,D,1,1,Wolves,1.1,1.4,31.0,24382,Aleksandar Mitrović,3-4-3,Andre Marriner,Match Report,,10.0,4.0,13.5,0.0,0,0,2022,Fulham
22,2018-12-29,15:00,Premier League,Matchweek 20,Sat,Home,W,1,0,Huddersfield,2.3,0.4,43.0,24423,Tom Cairney,3-4-3,Kevin Friend,Match Report,,13.0,4.0,13.3,0.0,0,1,2022,Fulham
23,2019-01-01,15:00,Premier League,Matchweek 21,Tue,Away,L,1,4,Arsenal,1.5,2.8,41.0,59887,Tom Cairney,3-4-3,Graham Scott,Match Report,,9.0,4.0,17.8,1.0,0,0,2022,Fulham
25,2019-01-12,15:00,Premier League,Matchweek 22,Sat,Away,L,1,2,Burnley,0.6,0.6,57.0,19316,Aleksandar Mitrović,3-4-3,Martin Atkinson,Match Report,,12.0,3.0,15.5,0.0,0,0,2022,Fulham
26,2019-01-20,16:00,Premier League,Matchweek 23,Sun,Home,L,1,2,Tottenham,1.0,1.3,29.0,24807,Aleksandar Mitrović,3-4-3,Craig Pawson,Match Report,,12.0,4.0,19.4,0.0,0,0,2022,Fulham
27,2019-01-29,19:45,Premier League,Matchweek 24,Tue,Home,W,4,2,Brighton,2.2,1.2,61.0,22008,Aleksandar Mitrović,3-4-3,Lee Probert,Match Report,,24.0,7.0,15.7,0.0,0,0,2022,Fulham
28,2019-02-02,15:00,Premier League,Matchweek 25,Sat,Away,L,0,2,Crystal Palace,0.6,2.1,62.0,25355,Tom Cairney,3-2-2-2-1,Michael Oliver,Match Report,,9.0,0.0,18.4,0.0,0,0,2022,Fulham
29,2019-02-09,12:30,Premier League,Matchweek 26,Sat,Home,L,0,3,Manchester Utd,1.4,1.7,51.0,25001,Aleksandar Mitrović,4-2-3-1,Paul Tierney,Match Report,,14.0,3.0,16.9,0.0,0,0,2022,Fulham
30,2019-02-22,19:45,Premier League,Matchweek 27,Fri,Away,L,1,3,West Ham,1.3,1.4,45.0,59950,Tom Cairney,4-2-2-1-1,Lee Mason,Match Report,,7.0,4.0,17.7,0.0,0,0,2022,Fulham
31,2019-02-27,19:45,Premier League,Matchweek 28,Wed,Away,L,0,2,Southampton,0.7,1.4,58.0,27597,Tom Cairney,4-4-2◆,Anthony Taylor,Match Report,,12.0,3.0,22.2,0.0,0,0,2022,Fulham
32,2019-03-03,14:05,Premier League,Matchweek 29,Sun,Home,L,1,2,Chelsea,0.8,1.7,37.0,24900,Tom Cairney,4-2-3-1,Graham Scott,Match Report,,12.0,5.0,18.1,0.0,0,0,2022,Fulham
33,2019-03-09,15:00,Premier League,Matchweek 30,Sat,Away,L,1,3,Leicester City,0.2,2.0,48.0,32017,Tom Cairney,4-3-3,David Coote,Match Report,,6.0,3.0,21.9,0.0,0,0,2022,Fulham
34,2019-03-17,14:15,Premier League,Matchweek 31,Sun,Home,L,1,2,Liverpool,1.1,2.5,38.0,25043,Tom Cairney,4-3-3,Craig Pawson,Match Report,,7.0,2.0,20.1,0.0,0,0,2022,Fulham
35,2019-03-30,12:30,Premier League,Matchweek 32,Sat,Home,L,0,2,Manchester City,0.3,2.7,35.0,25001,Tom Cairney,3-4-3,Kevin Friend,Match Report,,5.0,0.0,17.3,1.0,0,0,2022,Fulham
36,2019-04-02,19:45,Premier League,Matchweek 33,Tue,Away,L,1,4,Watford,2.0,1.6,53.0,17301,Tom Cairney,3-4-3,Roger East,Match Report,,14.0,4.0,13.4,0.0,0,0,2022,Fulham
37,2019-04-13,15:00,Premier League,Matchweek 34,Sat,Home,W,2,0,Everton,1.2,0.8,41.0,24971,Tom Cairney,4-2-3-1,Lee Probert,Match Report,,12.0,5.0,16.4,0.0,0,0,2022,Fulham
38,2019-04-20,15:00,Premier League,Matchweek 35,Sat,Away,W,1,0,Bournemouth,1.9,1.9,51.0,10511,Aleksandar Mitrović,4-2-3-1,David Coote,Match Report,,15.0,4.0,18.0,0.0,1,1,2022,Fulham
39,2019-04-27,15:00,Premier League,Matchweek 36,Sat,Home,W,1,0,Cardiff City,0.8,1.0,71.0,23822,Tom Cairney,4-2-3-1,Chris Kavanagh,Match Report,,8.0,2.0,22.2,0.0,0,0,2022,Fulham
40,2019-05-04,15:00,Premier League,Matchweek 37,Sat,Away,L,0,1,Wolves,0.4,2.0,60.0,30456,Tom Cairney,3-5-2,Jonathan Moss,Match Report,,5.0,2.0,20.5,0.0,0,0,2022,Fulham
41,2019-05-12,15:00,Premier League,Matchweek 38,Sun,Home,L,0,4,Newcastle Utd,0.9,1.5,67.0,24979,Tom Cairney,4-2-3-1,Kevin Friend,Match Report,,16.0,2.0,19.1,0.0,0,0,2022,Fulham
0,2018-08-11,15:00,Premier League,Matchweek 1,Sat,Home,L,0,3,Chelsea,0.3,2.0,37.0,24121,Jonathan Hogg,3-5-1-1,Chris Kavanagh,Match Report,,7.0,2.0,16.2,0.0,0,0,2022,HuddersfieldTown
1,2018-08-19,13:30,Premier League,Matchweek 2,Sun,Away,L,1,6,Manchester City,0.6,3.4,23.0,54021,Tommy Smith,4-4-2,Andre Marriner,Match Report,,5.0,1.0,16.2,0.0,0,0,2022,HuddersfieldTown
2,2018-08-25,15:00,Premier League,Matchweek 3,Sat,Home,D,0,0,Cardiff City,0.3,1.0,58.0,21193,Jonathan Hogg,4-2-3-1,Michael Oliver,Match Report,,5.0,1.0,17.6,0.0,0,0,2022,HuddersfieldTown
4,2018-09-01,15:00,Premier League,Matchweek 4,Sat,Away,D,1,1,Everton,0.6,0.8,43.0,38767,Christopher Schindler,3-4-3,Stuart Attwell,Match Report,,9.0,5.0,21.2,0.0,0,0,2022,HuddersfieldTown
5,2018-09-15,15:00,Premier League,Matchweek 5,Sat,Home,L,0,1,Crystal Palace,0.8,1.0,58.0,23696,Christopher Schindler,3-4-3,Lee Mason,Match Report,,15.0,1.0,16.9,1.0,0,0,2022,HuddersfieldTown
6,2018-09-22,15:00,Premier League,Matchweek 6,Sat,Away,L,1,3,Leicester City,1.3,1.8,39.0,31676,Christopher Schindler,3-4-3,David Coote,Match Report,,10.0,2.0,18.8,0.0,0,0,2022,HuddersfieldTown
7,2018-09-29,15:00,Premier League,Matchweek 7,Sat,Home,L,0,2,Tottenham,0.4,1.9,52.0,23885,Jonathan Hogg,3-5-1-1,Craig Pawson,Match Report,,9.0,5.0,21.8,2.0,0,0,2022,HuddersfieldTown
8,2018-10-06,15:00,Premier League,Matchweek 8,Sat,Away,D,1,1,Burnley,1.1,0.5,69.0,20533,Jonathan Hogg,4-2-3-1,Chris Kavanagh,Match Report,,19.0,2.0,19.0,0.0,0,0,2022,HuddersfieldTown
9,2018-10-20,17:30,Premier League,Matchweek 9,Sat,Home,L,0,1,Liverpool,0.9,0.7,47.0,24263,Jonathan Hogg,3-5-1-1,Michael Oliver,Match Report,,13.0,1.0,18.6,1.0,0,0,2022,HuddersfieldTown
10,2018-10-27,15:00,Premier League,Matchweek 10,Sat,Away,L,0,3,Watford,0.8,2.0,51.0,20457,Jonathan Hogg,4-4-1-1,Mike Dean,Match Report,,13.0,7.0,20.3,0.0,0,0,2022,HuddersfieldTown
11,2018-11-05,20:00,Premier League,Matchweek 11,Mon,Home,W,1,0,Fulham,0.6,0.4,45.0,17082,Jonathan Hogg,3-4-1-2,Anthony Taylor,Match Report,,10.0,2.0,17.6,0.0,0,0,2022,HuddersfieldTown
12,2018-11-10,15:00,Premier League,Matchweek 12,Sat,Home,D,1,1,West Ham,1.2,1.6,44.0,24069,Jonathan Hogg,3-5-1-1,Chris Kavanagh,Match Report,,15.0,7.0,19.9,1.0,0,0,2022,HuddersfieldTown
13,2018-11-25,16:00,Premier League,Matchweek 13,Sun,Away,W,2,0,Wolves,0.7,1.0,54.0,30130,Tommy Smith,3-5-1-1,Kevin Friend,Match Report,,14.0,6.0,19.9,1.0,0,0,2022,HuddersfieldTown
14,2018-12-01,15:00,Premier League,Matchweek 14,Sat,Home,L,1,2,Brighton,0.5,1.3,33.0,22973,Jonathan Hogg,3-5-1-1,Michael Oliver,Match Report,,6.0,2.0,16.6,1.0,0,0,2022,HuddersfieldTown
15,2018-12-04,19:45,Premier League,Matchweek 15,Tue,Away,L,1,2,Bournemouth,1.7,0.9,66.0,9980,Jonathan Hogg,4-2-3-1,Roger East,Match Report,,23.0,6.0,14.1,1.0,0,0,2022,HuddersfieldTown
16,2018-12-08,15:00,Premier League,Matchweek 16,Sat,Away,L,0,1,Arsenal,0.4,1.9,39.0,59893,Tommy Smith,4-2-3-1,Paul Tierney,Match Report,,6.0,0.0,16.0,0.0,0,0,2022,HuddersfieldTown
17,2018-12-15,15:00,Premier League,Matchweek 17,Sat,Home,L,0,1,Newcastle Utd,0.7,1.1,70.0,24036,Jonathan Hogg,3-5-1-1,Anthony Taylor,Match Report,,14.0,4.0,16.8,1.0,0,0,2022,HuddersfieldTown
18,2018-12-22,15:00,Premier League,Matchweek 18,Sat,Home,L,1,3,Southampton,0.6,2.6,61.0,22384,Christopher Schindler,3-4-1-2,Stuart Attwell,Match Report,,16.0,5.0,20.4,0.0,0,0,2022,HuddersfieldTown
19,2018-12-26,15:00,Premier League,Matchweek 19,Wed,Away,L,1,3,Manchester Utd,1.5,1.8,35.0,74523,Christopher Schindler,4-2-3-1,Jonathan Moss,Match Report,,10.0,2.0,16.9,0.0,0,0,2022,HuddersfieldTown
20,2018-12-29,15:00,Premier League,Matchweek 20,Sat,Away,L,0,1,Fulham,0.4,2.3,57.0,24423,Jonathan Hogg,3-5-1-1,Kevin Friend,Match Report,,9.0,5.0,18.7,0.0,0,0,2022,HuddersfieldTown
21,2019-01-02,19:45,Premier League,Matchweek 21,Wed,Home,L,1,2,Burnley,0.4,2.0,42.0,23715,Jonathan Hogg,4-2-3-1,Mike Dean,Match Report,,9.0,2.0,17.1,1.0,0,0,2022,HuddersfieldTown
23,2019-01-12,15:00,Premier League,Matchweek 22,Sat,Away,D,0,0,Cardiff City,0.4,0.1,61.0,30725,Jonathan Hogg,4-3-2-1,Lee Mason,Match Report,,14.0,2.0,19.7,0.0,0,0,2022,HuddersfieldTown
24,2019-01-20,13:30,Premier League,Matchweek 23,Sun,Home,L,0,3,Manchester City,0.5,2.3,34.0,24190,Tommy Smith,4-5-1,Andre Marriner,Match Report,,5.0,2.0,14.6,0.0,0,0,2022,HuddersfieldTown
25,2019-01-29,19:45,Premier League,Matchweek 24,Tue,Home,L,0,1,Everton,0.7,0.8,57.0,23699,Jonathan Hogg,4-3-3,Stuart Attwell,Match Report,,10.0,2.0,16.4,1.0,0,0,2022,HuddersfieldTown
26,2019-02-02,15:00,Premier League,Matchweek 25,Sat,Away,L,0,5,Chelsea,0.3,2.9,36.0,40626,Tommy Smith,4-1-4-1,Paul Tierney,Match Report,,5.0,2.0,16.1,0.0,0,0,2022,HuddersfieldTown
27,2019-02-09,15:00,Premier League,Matchweek 26,Sat,Home,L,1,2,Arsenal,1.2,2.0,56.0,24182,Tommy Smith,4-1-4-1,Jonathan Moss,Match Report,,12.0,5.0,19.7,0.0,0,0,2022,HuddersfieldTown
28,2019-02-23,15:00,Premier League,Matchweek 27,Sat,Away,L,0,2,Newcastle Utd,0.2,3.3,46.0,52174,Tommy Smith,4-4-2◆,Kevin Friend,Match Report,,3.0,0.0,15.1,0.0,0,0,2022,HuddersfieldTown
29,2019-02-26,19:45,Premier League,Matchweek 28,Tue,Home,W,1,0,Wolves,1.6,0.6,49.0,22714,Christopher Schindler,4-4-2◆,David Coote,Match Report,,15.0,3.0,17.0,0.0,0,0,2022,HuddersfieldTown
30,2019-03-02,15:00,Premier League,Matchweek 29,Sat,Away,L,0,1,Brighton,0.3,1.1,46.0,30182,Christopher Schindler,4-4-2◆,Mike Dean,Match Report,,6.0,4.0,20.6,0.0,0,0,2022,HuddersfieldTown
31,2019-03-09,15:00,Premier League,Matchweek 30,Sat,Home,L,0,2,Bournemouth,0.4,2.2,56.0,22304,Christopher Schindler,4-4-2◆,Anthony Taylor,Match Report,,9.0,2.0,20.7,1.0,0,0,2022,HuddersfieldTown
32,2019-03-16,15:00,Premier League,Matchweek 31,Sat,Away,L,3,4,West Ham,1.4,2.3,35.0,59931,Tommy Smith,4-2-3-1,Jonathan Moss,Match Report,,15.0,5.0,15.7,0.0,0,0,2022,HuddersfieldTown
33,2019-03-30,15:00,Premier League,Matchweek 32,Sat,Away,L,0,2,Crystal Palace,0.5,3.2,51.0,25193,Christopher Schindler,4-2-3-1,Lee Probert,Match Report,,13.0,5.0,18.0,0.0,0,0,2022,HuddersfieldTown
34,2019-04-06,15:00,Premier League,Matchweek 33,Sat,Home,L,1,4,Leicester City,1.6,2.8,45.0,24126,Christopher Schindler,4-4-1-1,David Coote,Match Report,,9.0,3.0,17.9,0.0,1,1,2022,HuddersfieldTown
35,2019-04-13,12:30,Premier League,Matchweek 34,Sat,Away,L,0,4,Tottenham,0.6,2.3,31.0,58308,Christopher Schindler,3-4-3,Lee Mason,Match Report,,7.0,1.0,18.1,1.0,0,0,2022,HuddersfieldTown
36,2019-04-20,15:00,Premier League,Matchweek 35,Sat,Home,L,1,2,Watford,0.8,1.4,46.0,23957,Christopher Schindler,4-4-1-1,Roger East,Match Report,,13.0,3.0,17.5,1.0,0,0,2022,HuddersfieldTown
37,2019-04-26,20:00,Premier League,Matchweek 36,Fri,Away,L,0,5,Liverpool,0.1,2.5,31.0,53249,Christopher Schindler,4-1-4-1,Kevin Friend,Match Report,,5.0,1.0,22.8,0.0,0,0,2022,HuddersfieldTown
38,2019-05-05,14:00,Premier League,Matchweek 37,Sun,Home,D,1,1,Manchester Utd,1.1,1.3,36.0,24263,Christopher Schindler,4-3-3,Lee Mason,Match Report,,7.0,3.0,18.8,1.0,0,0,2022,HuddersfieldTown
39,2019-05-12,15:00,Premier League,Matchweek 38,Sun,Away,D,1,1,Southampton,1.1,0.6,46.0,30367,Christopher Schindler,4-3-3,Lee Probert,Match Report,,10.0,3.0,21.1,0.0,0,0,2022,HuddersfieldTown
