,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
39,2020-07-20,18:00,Premier League,Matchweek 37,Mon,Home,D,0,0,Newcastle Utd,0.6,0.7,60.0,,Lewis Dunk,4-2-3-1,Simon Hooper,Match Report,,11.0,3.0,17.7,0.0,0,0,2022,BrightonandHoveAlbion
40,2020-07-26,16:00,Premier League,Matchweek 38,Sun,Away,W,2,1,Burnley,1.1,1.8,45.0,,Lewis Dunk,3-4-1-2,Jonathan Moss,Match Report,,15.0,4.0,17.6,0.0,0,0,2022,BrightonandHoveAlbion
0,2019-08-10,12:30,Premier League,Matchweek 1,Sat,Home,L,0,5,Manchester City,0.8,3.1,43.0,59870.0,Aaron Cresswell,4-2-3-1,Mike Dean,Match Report,,5.0,3.0,11.6,1.0,0,0,2022,WestHamUnited
1,2019-08-17,15:00,Premier League,Matchweek 2,Sat,Away,D,1,1,Brighton,0.8,1.6,43.0,30459.0,Angelo Ogbonna,4-1-4-1,Anthony Taylor,Match Report,,8.0,3.0,18.8,0.0,0,0,2022,WestHamUnited
2,2019-08-24,15:00,Premier League,Matchweek 3,Sat,Away,W,3,1,Watford,3.4,2.3,45.0,20035.0,Mark Noble,4-2-3-1,Chris Kavanagh,Match Report,,14.0,9.0,14.1,0.0,1,1,2022,WestHamUnited
4,2019-08-31,15:00,Premier League,Matchweek 4,Sat,Home,W,2,0,Norwich City,1.8,1.3,49.0,59950.0,Mark Noble,4-1-4-1,Paul Tierney,Match Report,,18.0,7.0,13.9,0.0,0,0,2022,WestHamUnited
5,2019-09-16,20:00,Premier League,Matchweek 5,Mon,Away,D,0,0,Aston Villa,0.5,1.0,53.0,42010.0,Mark Noble,4-1-4-1,Mike Dean,Match Report,,13.0,1.0,21.6,0.0,0,0,2022,WestHamUnited
6,2019-09-22,14:00,Premier League,Matchweek 6,Sun,Home,W,2,0,Manchester Utd,0.5,1.0,48.0,59936.0,Mark Noble,4-1-4-1,Anthony Taylor,Match Report,,8.0,6.0,19.9,2.0,0,0,2022,WestHamUnited
8,2019-09-28,15:00,Premier League,Matchweek 7,Sat,Away,D,2,2,Bournemouth,1.5,1.9,52.0,10729.0,Mark Noble,4-1-4-1,Stuart Attwell,Match Report,,17.0,6.0,16.1,1.0,0,0,2022,WestHamUnited
9,2019-10-05,17:30,Premier League,Matchweek 8,Sat,Home,L,1,2,Crystal Palace,1.3,2.1,52.0,59912.0,Mark Noble,4-1-4-1,Michael Oliver,Match Report,,9.0,4.0,10.9,0.0,0,0,2022,WestHamUnited
10,2019-10-19,12:30,Premier League,Matchweek 9,Sat,Away,L,0,2,Everton,0.9,2.1,48.0,39263.0,Mark Noble,4-1-4-1,Paul Tierney,Match Report,,9.0,4.0,16.5,2.0,0,0,2022,WestHamUnited
11,2019-10-26,15:00,Premier League,Matchweek 10,Sat,Home,D,1,1,Sheffield Utd,2.0,1.7,61.0,59878.0,Mark Noble,4-1-4-1,David Coote,Match Report,,12.0,4.0,14.6,0.0,0,0,2022,WestHamUnited
12,2019-11-02,15:00,Premier League,Matchweek 11,Sat,Home,L,2,3,Newcastle Utd,1.9,1.5,70.0,59907.0,Mark Noble,4-1-4-1,Stuart Attwell,Match Report,,16.0,6.0,13.4,0.0,0,0,2022,WestHamUnited
13,2019-11-09,15:00,Premier League,Matchweek 12,Sat,Away,L,0,3,Burnley,0.4,1.6,60.0,20255.0,Mark Noble,4-4-1-1,Kevin Friend,Match Report,,7.0,4.0,17.7,0.0,0,0,2022,WestHamUnited
14,2019-11-23,12:30,Premier League,Matchweek 13,Sat,Home,L,2,3,Tottenham,0.7,1.6,48.0,59930.0,Mark Noble,4-4-1-1,Michael Oliver,Match Report,,12.0,5.0,14.8,1.0,0,0,2022,WestHamUnited
15,2019-11-30,15:00,Premier League,Matchweek 14,Sat,Away,W,1,0,Chelsea,0.8,2.0,35.0,40595.0,Mark Noble,4-4-1-1,Jonathan Moss,Match Report,,5.0,4.0,9.0,0.0,0,0,2022,WestHamUnited
16,2019-12-04,19:30,Premier League,Matchweek 15,Wed,Away,L,0,2,Wolves,0.5,1.6,51.0,31217.0,Mark Noble,4-4-1-1,Andre Marriner,Match Report,,6.0,3.0,17.2,0.0,0,0,2022,WestHamUnited
17,2019-12-09,20:00,Premier League,Matchweek 16,Mon,Home,L,1,3,Arsenal,0.6,1.7,35.0,59936.0,Mark Noble,4-4-1-1,Mike Dean,Match Report,,11.0,5.0,17.7,0.0,0,0,2022,WestHamUnited
18,2019-12-14,17:30,Premier League,Matchweek 17,Sat,Away,W,1,0,Southampton,1.0,0.9,44.0,27701.0,Mark Noble,4-4-2,Martin Atkinson,Match Report,,10.0,4.0,13.5,0.0,0,0,2022,WestHamUnited
19,2019-12-26,15:00,Premier League,Matchweek 19,Thu,Away,L,1,2,Crystal Palace,0.9,2.0,42.0,25462.0,Mark Noble,4-4-2,Andre Marriner,Match Report,,10.0,2.0,15.5,0.0,0,0,2022,WestHamUnited
20,2019-12-28,17:30,Premier League,Matchweek 20,Sat,Home,L,1,2,Leicester City,0.9,2.2,43.0,59919.0,Declan Rice,4-2-3-1,David Coote,Match Report,,13.0,4.0,13.7,0.0,0,0,2022,WestHamUnited
21,2020-01-01,17:30,Premier League,Matchweek 21,Wed,Home,W,4,0,Bournemouth,1.8,0.3,42.0,59917.0,Mark Noble,4-4-1-1,Graham Scott,Match Report,,13.0,6.0,17.9,1.0,1,1,2022,WestHamUnited
23,2020-01-10,20:00,Premier League,Matchweek 22,Fri,Away,L,0,1,Sheffield Utd,0.7,1.8,54.0,30124.0,Mark Noble,3-4-3,Michael Oliver,Match Report,,7.0,2.0,15.2,1.0,0,0,2022,WestHamUnited
24,2020-01-18,15:00,Premier League,Matchweek 23,Sat,Home,D,1,1,Everton,1.2,1.2,49.0,59915.0,Mark Noble,4-4-1-1,Andre Marriner,Match Report,,13.0,5.0,13.5,0.0,0,0,2022,WestHamUnited
25,2020-01-22,19:30,Premier League,Matchweek 24,Wed,Away,L,1,4,Leicester City,1.6,2.8,33.0,31968.0,Mark Noble,3-5-2,David Coote,Match Report,,5.0,1.0,11.4,0.0,1,1,2022,WestHamUnited
27,2020-01-29,19:45,Premier League,Matchweek 18,Wed,Home,L,0,2,Liverpool,0.8,2.5,31.0,59959.0,Mark Noble,3-4-3,Jonathan Moss,Match Report,,7.0,4.0,16.2,0.0,0,0,2022,WestHamUnited
28,2020-02-01,15:00,Premier League,Matchweek 25,Sat,Home,D,3,3,Brighton,0.9,2.0,35.0,59952.0,Mark Noble,4-1-4-1,Michael Oliver,Match Report,,11.0,6.0,16.5,0.0,0,0,2022,WestHamUnited
29,2020-02-19,19:30,Premier League,Matchweek 26,Wed,Away,L,0,2,Manchester City,0.1,2.2,22.0,52159.0,Mark Noble,3-5-2,Kevin Friend,Match Report,,3.0,0.0,23.9,0.0,0,0,2022,WestHamUnited
30,2020-02-24,20:00,Premier League,Matchweek 27,Mon,Away,L,2,3,Liverpool,0.7,2.9,32.0,53313.0,Mark Noble,4-2-3-1,Jonathan Moss,Match Report,,7.0,4.0,14.2,0.0,0,0,2022,WestHamUnited
31,2020-02-29,15:00,Premier League,Matchweek 28,Sat,Home,W,3,1,Southampton,2.3,0.8,35.0,59962.0,Mark Noble,4-2-3-1,Anthony Taylor,Match Report,,15.0,7.0,13.1,0.0,0,0,2022,WestHamUnited
32,2020-03-07,15:00,Premier League,Matchweek 29,Sat,Away,L,0,1,Arsenal,1.7,1.1,33.0,60335.0,Mark Noble,4-4-2,Martin Atkinson,Match Report,,14.0,6.0,16.9,1.0,0,0,2022,WestHamUnited
33,2020-06-20,17:30,Premier League,Matchweek 30,Sat,Home,L,0,2,Wolves,0.3,0.7,42.0,,Mark Noble,4-2-3-1,Anthony Taylor,Match Report,,7.0,2.0,20.5,0.0,0,0,2022,WestHamUnited
34,2020-06-23,20:15,Premier League,Matchweek 31,Tue,Away,L,0,2,Tottenham,0.8,1.6,36.0,,Mark Noble,4-2-3-1,Craig Pawson,Match Report,,10.0,2.0,16.2,0.0,0,0,2022,WestHamUnited
35,2020-07-01,20:15,Premier League,Matchweek 32,Wed,Home,W,3,2,Chelsea,2.8,1.6,31.0,,Declan Rice,4-2-3-1,Martin Atkinson,Match Report,,11.0,4.0,13.4,0.0,0,0,2022,WestHamUnited
36,2020-07-05,14:15,Premier League,Matchweek 33,Sun,Away,D,2,2,Newcastle Utd,1.6,1.0,43.0,,Declan Rice,4-2-3-1,Craig Pawson,Match Report,,17.0,7.0,12.9,0.0,0,0,2022,WestHamUnited
37,2020-07-08,18:00,Premier League,Matchweek 34,Wed,Home,L,0,1,Burnley,1.8,1.0,53.0,,Declan Rice,4-2-3-1,Michael Oliver,Match Report,,22.0,3.0,16.0,0.0,0,0,2022,WestHamUnited
38,2020-07-11,12:30,Premier League,Matchweek 35,Sat,Away,W,4,0,Norwich City,2.7,0.7,48.0,,Mark Noble,4-2-3-1,Kevin Friend,Match Report,,18.0,7.0,12.8,0.0,0,0,2022,WestHamUnited
39,2020-07-17,20:00,Premier League,Matchweek 36,Fri,Home,W,3,1,Watford,0.7,1.5,39.0,,Mark Noble,4-2-3-1,Martin Atkinson,Match Report,,10.0,4.0,19.6,1.0,0,0,2022,WestHamUnited
40,2020-07-22,18:00,Premier League,Matchweek 37,Wed,Away,D,1,1,Manchester Utd,1.8,0.7,44.0,,Mark Noble,4-2-3-1,Paul Tierney,Match Report,,11.0,2.0,18.6,0.0,1,1,2022,WestHamUnited
41,2020-07-26,16:00,Premier League,Matchweek 38,Sun,Home,D,1,1,Aston Villa,0.7,1.2,61.0,,Mark Noble,4-2-3-1,Michael Oliver,Match Report,,10.0,1.0,21.0,2.0,0,0,2022,WestHamUnited
0,2019-08-10,17:30,Premier League,Matchweek 1,Sat,Away,L,1,3,Tottenham,0.6,2.4,30.0,60407.0,Jack Grealish,4-1-4-1,Chris Kavanagh,Match Report,,7.0,4.0,19.3,0.0,0,0,2022,AstonVilla
1,2019-08-17,15:00,Premier League,Matchweek 2,Sat,Home,L,1,2,Bournemouth,1.7,1.3,63.0,40996.0,Jack Grealish,4-3-3,Martin Atkinson,Match Report,,22.0,7.0,17.1,1.0,0,0,2022,AstonVilla
2,2019-08-23,20:00,Premier League,Matchweek 3,Fri,Home,W,2,0,Everton,0.9,1.0,37.0,41922.0,Jack Grealish,4-1-4-1,Michael Oliver,Match Report,,7.0,3.0,20.1,0.0,0,0,2022,AstonVilla
4,2019-08-31,15:00,Premier League,Matchweek 4,Sat,Away,L,0,1,Crystal Palace,0.3,1.4,47.0,25248.0,Jack Grealish,4-3-3,Kevin Friend,Match Report,,10.0,2.0,23.9,2.0,0,0,2022,AstonVilla
5,2019-09-16,20:00,Premier League,Matchweek 5,Mon,Home,D,0,0,West Ham,1.0,0.5,47.0,42010.0,Jack Grealish,4-3-3,Mike Dean,Match Report,,10.0,4.0,17.6,0.0,0,0,2022,AstonVilla
6,2019-09-22,16:30,Premier League,Matchweek 6,Sun,Away,L,2,3,Arsenal,1.1,2.4,41.0,60331.0,Jack Grealish,4-3-3,Jonathan Moss,Match Report,,14.0,9.0,19.5,1.0,0,0,2022,AstonVilla
8,2019-09-28,15:00,Premier League,Matchweek 7,Sat,Home,D,2,2,Burnley,0.8,1.5,61.0,41546.0,Jack Grealish,4-3-3,Lee Mason,Match Report,,16.0,3.0,19.2,0.0,0,0,2022,AstonVilla
9,2019-10-05,15:00,Premier League,Matchweek 8,Sat,Away,W,5,1,Norwich City,2.9,3.1,43.0,27045.0,Jack Grealish,4-3-3,Andy Madley,Match Report,,21.0,10.0,17.5,0.0,0,1,2022,AstonVilla
10,2019-10-19,15:00,Premier League,Matchweek 9,Sat,Home,W,2,1,Brighton,2.7,1.2,49.0,41826.0,Jack Grealish,4-3-3,David Coote,Match Report,,23.0,8.0,17.4,3.0,0,0,2022,AstonVilla
11,2019-10-26,12:30,Premier League,Matchweek 10,Sat,Away,L,0,3,Manchester City,0.9,2.4,36.0,54506.0,Jack Grealish,4-1-4-1,Graham Scott,Match Report,,11.0,5.0,16.0,0.0,0,0,2022,AstonVilla
13,2019-11-02,15:00,Premier League,Matchweek 11,Sat,Home,L,1,2,Liverpool,0.7,2.6,28.0,41878.0,Tyrone Mings,4-3-3,Jonathan Moss,Match Report,,5.0,2.0,12.8,0.0,0,0,2022,AstonVilla
14,2019-11-10,14:00,Premier League,Matchweek 12,Sun,Away,L,1,2,Wolves,0.7,1.9,51.0,31607.0,Tyrone Mings,4-3-3,Anthony Taylor,Match Report,,13.0,4.0,22.1,1.0,0,0,2022,AstonVilla
15,2019-11-25,20:00,Premier League,Matchweek 13,Mon,Home,W,2,0,Newcastle Utd,1.8,0.6,61.0,41821.0,Jack Grealish,4-3-3,Lee Mason,Match Report,,17.0,8.0,17.2,0.0,0,0,2022,AstonVilla
16,2019-12-01,16:30,Premier League,Matchweek 14,Sun,Away,D,2,2,Manchester Utd,1.4,1.7,38.0,73381.0,Jack Grealish,4-3-3,Craig Pawson,Match Report,,9.0,3.0,16.2,0.0,0,0,2022,AstonVilla
17,2019-12-04,19:30,Premier League,Matchweek 15,Wed,Away,L,1,2,Chelsea,0.7,2.1,36.0,40628.0,Jack Grealish,4-3-3,Chris Kavanagh,Match Report,,9.0,3.0,13.9,0.0,0,0,2022,AstonVilla
18,2019-12-08,14:00,Premier League,Matchweek 16,Sun,Home,L,1,4,Leicester City,1.0,4.4,42.0,41908.0,Jack Grealish,4-1-4-1,Michael Oliver,Match Report,,15.0,2.0,14.3,0.0,0,0,2022,AstonVilla
19,2019-12-14,15:00,Premier League,Matchweek 17,Sat,Away,L,0,2,Sheffield Utd,1.1,1.4,43.0,30396.0,Jack Grealish,4-3-3,Peter Bankes,Match Report,,7.0,0.0,19.0,0.0,0,1,2022,AstonVilla
21,2019-12-21,15:00,Premier League,Matchweek 18,Sat,Home,L,1,3,Southampton,1.0,3.1,57.0,41834.0,Jack Grealish,4-3-3,Craig Pawson,Match Report,,19.0,6.0,18.2,1.0,0,0,2022,AstonVilla
22,2019-12-26,15:00,Premier League,Matchweek 19,Thu,Home,W,1,0,Norwich City,0.6,1.1,43.0,41289.0,Jack Grealish,4-2-3-1,Chris Kavanagh,Match Report,,11.0,2.0,16.7,0.0,0,0,2022,AstonVilla
23,2019-12-28,15:00,Premier League,Matchweek 20,Sat,Away,L,0,3,Watford,0.5,2.9,51.0,21348.0,Jack Grealish,4-2-3-1,Simon Hooper,Match Report,,11.0,2.0,21.2,0.0,0,0,2022,AstonVilla
24,2020-01-01,12:30,Premier League,Matchweek 21,Wed,Away,W,2,1,Burnley,0.9,2.0,38.0,19561.0,Jack Grealish,3-4-3,Michael Oliver,Match Report,,11.0,6.0,16.1,0.0,0,0,2022,AstonVilla
27,2020-01-12,16:30,Premier League,Matchweek 22,Sun,Home,L,1,6,Manchester City,1.0,2.5,30.0,41823.0,Jack Grealish,3-5-2,Jonathan Moss,Match Report,,4.0,0.0,16.9,0.0,1,1,2022,AstonVilla
28,2020-01-18,15:00,Premier League,Matchweek 23,Sat,Away,D,1,1,Brighton,0.7,0.7,45.0,30551.0,Jack Grealish,3-4-3,Andy Madley,Match Report,,8.0,3.0,16.2,1.0,0,0,2022,AstonVilla
29,2020-01-21,19:30,Premier League,Matchweek 24,Tue,Home,W,2,1,Watford,1.0,1.3,64.0,40867.0,Jack Grealish,3-4-3,Martin Atkinson,Match Report,,16.0,5.0,15.2,0.0,0,0,2022,AstonVilla
31,2020-02-01,15:00,Premier League,Matchweek 25,Sat,Away,L,1,2,Bournemouth,1.3,2.2,60.0,10722.0,Jack Grealish,3-4-3,Anthony Taylor,Match Report,,18.0,5.0,13.4,0.0,0,0,2022,AstonVilla
32,2020-02-16,14:00,Premier League,Matchweek 26,Sun,Home,L,2,3,Tottenham,1.9,3.5,55.0,41874.0,Jack Grealish,3-4-3,Martin Atkinson,Match Report,,18.0,4.0,14.0,1.0,0,0,2022,AstonVilla
33,2020-02-22,15:00,Premier League,Matchweek 27,Sat,Away,L,0,2,Southampton,0.5,2.8,54.0,31478.0,Jack Grealish,3-4-3,Craig Pawson,Match Report,,4.0,1.0,17.7,0.0,0,0,2022,AstonVilla
35,2020-03-09,20:00,Premier League,Matchweek 29,Mon,Away,L,0,4,Leicester City,0.5,2.3,36.0,32125.0,Jack Grealish,4-1-4-1,Michael Oliver,Match Report,,4.0,1.0,13.9,0.0,0,0,2022,AstonVilla
36,2020-06-17,18:00,Premier League,Matchweek 28,Wed,Home,D,0,0,Sheffield Utd,1.3,0.3,46.0,,Jack Grealish,4-3-3,Michael Oliver,Match Report,,14.0,6.0,9.6,0.0,0,0,2022,AstonVilla
37,2020-06-21,16:15,Premier League,Matchweek 30,Sun,Home,L,1,2,Chelsea,1.1,1.3,27.0,,Jack Grealish,4-3-3,Paul Tierney,Match Report,,8.0,4.0,14.3,1.0,0,0,2022,AstonVilla
38,2020-06-24,18:00,Premier League,Matchweek 31,Wed,Away,D,1,1,Newcastle Utd,1.1,0.7,50.0,,Jack Grealish,4-3-3,Chris Kavanagh,Match Report,,14.0,2.0,17.3,1.0,0,0,2022,AstonVilla
39,2020-06-27,12:30,Premier League,Matchweek 32,Sat,Home,L,0,1,Wolves,0.3,0.4,48.0,,Jack Grealish,4-4-2◆,Craig Pawson,Match Report,,10.0,1.0,15.3,0.0,0,0,2022,AstonVilla
40,2020-07-05,16:30,Premier League,Matchweek 33,Sun,Away,L,0,2,Liverpool,0.5,0.8,30.0,,Jack Grealish,4-4-1-1,Paul Tierney,Match Report,,9.0,3.0,17.9,0.0,0,0,2022,AstonVilla
41,2020-07-09,20:15,Premier League,Matchweek 34,Thu,Home,L,0,3,Manchester Utd,0.5,2.6,34.0,,Jack Grealish,4-4-1-1,Jonathan Moss,Match Report,,9.0,1.0,20.0,1.0,0,0,2022,AstonVilla
42,2020-07-12,14:15,Premier League,Matchweek 35,Sun,Home,W,2,0,Crystal Palace,1.7,1.3,46.0,,Jack Grealish,4-3-3,Martin Atkinson,Match Report,,12.0,9.0,18.1,1.0,0,0,2022,AstonVilla
43,2020-07-16,18:00,Premier League,Matchweek 36,Thu,Away,D,1,1,Everton,1.5,0.6,45.0,,Jack Grealish,4-3-3,Anthony Taylor,Match Report,,16.0,1.0,17.4,1.0,0,0,2022,AstonVilla
44,2020-07-21,20:15,Premier League,Matchweek 37,Tue,Home,W,1,0,Arsenal,0.6,0.7,32.0,,Jack Grealish,4-3-3,Chris Kavanagh,Match Report,,8.0,3.0,17.2,0.0,0,0,2022,AstonVilla
45,2020-07-26,16:00,Premier League,Matchweek 38,Sun,Away,D,1,1,West Ham,1.2,0.7,39.0,,Jack Grealish,4-1-4-1,Michael Oliver,Match Report,,13.0,4.0,15.9,1.0,0,0,2022,AstonVilla
0,2019-08-10,15:00,Premier League,Matchweek 1,Sat,Home,D,1,1,Sheffield Utd,1.0,1.0,53.0,10714.0,Steve Cook,3-4-3,Kevin Friend,Match Report,,13.0,3.0,18.2,1.0,0,0,2022,Bournemouth
1,2019-08-17,15:00,Premier League,Matchweek 2,Sat,Away,W,2,1,Aston Villa,1.3,1.7,37.0,40996.0,Steve Cook,4-4-1-1,Martin Atkinson,Match Report,,11.0,3.0,18.5,0.0,1,1,2022,Bournemouth
2,2019-08-25,14:00,Premier League,Matchweek 3,Sun,Home,L,1,3,Manchester City,1.5,2.4,26.0,10486.0,Steve Cook,3-4-3,Andre Marriner,Match Report,,10.0,7.0,13.9,1.0,0,0,2022,Bournemouth
4,2019-08-31,15:00,Premier League,Matchweek 4,Sat,Away,L,1,3,Leicester City,0.9,1.9,44.0,31613.0,Steve Cook,4-4-2,Peter Bankes,Match Report,,9.0,2.0,17.6,0.0,0,0,2022,Bournemouth
5,2019-09-15,14:00,Premier League,Matchweek 5,Sun,Home,W,3,1,Everton,1.5,1.4,42.0,10416.0,Steve Cook,4-4-2,Paul Tierney,Match Report,,16.0,5.0,17.5,3.0,0,0,2022,Bournemouth
6,2019-09-20,20:00,Premier League,Matchweek 6,Fri,Away,W,3,1,Southampton,1.2,2.2,35.0,30168.0,Steve Cook,4-4-2,Chris Kavanagh,Match Report,,6.0,3.0,18.8,1.0,0,0,2022,Bournemouth
8,2019-09-28,15:00,Premier League,Matchweek 7,Sat,Home,D,2,2,West Ham,1.9,1.5,48.0,10729.0,Steve Cook,4-4-2,Stuart Attwell,Match Report,,13.0,5.0,11.8,0.0,0,0,2022,Bournemouth
9,2019-10-06,14:00,Premier League,Matchweek 8,Sun,Away,L,0,1,Arsenal,0.5,0.9,48.0,60326.0,Steve Cook,4-4-2,Martin Atkinson,Match Report,,10.0,2.0,18.3,0.0,0,0,2022,Bournemouth
10,2019-10-19,15:00,Premier League,Matchweek 9,Sat,Home,D,0,0,Norwich City,0.6,0.4,48.0,10669.0,Steve Cook,4-4-2,Lee Mason,Match Report,,11.0,2.0,20.3,1.0,0,0,2022,Bournemouth
11,2019-10-26,15:00,Premier League,Matchweek 10,Sat,Away,D,0,0,Watford,1.1,0.8,60.0,20821.0,Steve Cook,4-4-2,Mike Dean,Match Report,,15.0,5.0,20.3,2.0,0,0,2022,Bournemouth
12,2019-11-02,12:30,Premier League,Matchweek 11,Sat,Home,W,1,0,Manchester Utd,1.7,0.7,43.0,10669.0,Steve Cook,4-4-2,Chris Kavanagh,Match Report,,12.0,6.0,16.6,1.0,0,0,2022,Bournemouth
13,2019-11-09,15:00,Premier League,Matchweek 12,Sat,Away,L,1,2,Newcastle Utd,2.3,3.0,66.0,44424.0,Steve Cook,4-4-2,Martin Atkinson,Match Report,,15.0,3.0,15.7,1.0,0,0,2022,Bournemouth
14,2019-11-23,15:00,Premier League,Matchweek 13,Sat,Home,L,1,2,Wolves,0.5,1.4,47.0,10539.0,Simon Francis,3-4-3,Simon Hooper,Match Report,,8.0,2.0,12.9,0.0,0,0,2022,Bournemouth
15,2019-11-30,15:00,Premier League,Matchweek 14,Sat,Away,L,2,3,Tottenham,1.4,2.8,48.0,59626.0,Steve Cook,4-4-2,Lee Mason,Match Report,,19.0,6.0,19.2,1.0,0,0,2022,Bournemouth
16,2019-12-03,19:30,Premier League,Matchweek 15,Tue,Away,L,0,1,Crystal Palace,0.3,0.4,68.0,23497.0,Nathan Aké,4-4-2,Anthony Taylor,Match Report,,6.0,2.0,17.5,0.0,0,0,2022,Bournemouth
17,2019-12-07,15:00,Premier League,Matchweek 16,Sat,Home,L,0,3,Liverpool,0.2,2.3,26.0,10832.0,Simon Francis,4-4-2,Chris Kavanagh,Match Report,,4.0,0.0,16.1,0.0,0,0,2022,Bournemouth
18,2019-12-14,15:00,Premier League,Matchweek 17,Sat,Away,W,1,0,Chelsea,0.8,1.5,35.0,40243.0,Simon Francis,4-4-1-1,Graham Scott,Match Report,,8.0,2.0,10.5,0.0,0,0,2022,Bournemouth
19,2019-12-21,15:00,Premier League,Matchweek 18,Sat,Home,L,0,1,Burnley,0.2,0.2,63.0,10020.0,Simon Francis,4-5-1,Martin Atkinson,Match Report,,3.0,0.0,18.7,0.0,0,0,2022,Bournemouth
20,2019-12-26,15:00,Premier League,Matchweek 19,Thu,Home,D,1,1,Arsenal,0.9,1.5,38.0,10234.0,Steve Cook,4-5-1,Stuart Attwell,Match Report,,12.0,6.0,14.6,1.0,0,0,2022,Bournemouth
21,2019-12-28,12:30,Premier League,Matchweek 20,Sat,Away,L,0,2,Brighton,0.6,1.0,44.0,30441.0,Steve Cook,4-4-2,Paul Tierney,Match Report,,10.0,2.0,17.8,0.0,0,0,2022,Bournemouth
22,2020-01-01,17:30,Premier League,Matchweek 21,Wed,Away,L,0,4,West Ham,0.3,1.8,58.0,59917.0,Simon Francis,4-3-3,Graham Scott,Match Report,,3.0,2.0,14.9,0.0,0,0,2022,Bournemouth
24,2020-01-12,14:00,Premier League,Matchweek 22,Sun,Home,L,0,3,Watford,0.3,2.0,56.0,10384.0,Simon Francis,4-4-2,Mike Dean,Match Report,,10.0,1.0,23.3,1.0,0,0,2022,Bournemouth
25,2020-01-18,15:00,Premier League,Matchweek 23,Sat,Away,L,0,1,Norwich City,0.9,2.0,35.0,26781.0,Steve Cook,4-3-3,Paul Tierney,Match Report,,7.0,3.0,10.8,0.0,0,0,2022,Bournemouth
26,2020-01-21,19:30,Premier League,Matchweek 24,Tue,Home,W,3,1,Brighton,1.6,1.2,34.0,10065.0,Simon Francis,4-4-1-1,Kevin Friend,Match Report,,11.0,3.0,15.7,0.0,0,0,2022,Bournemouth
28,2020-02-01,15:00,Premier League,Matchweek 25,Sat,Home,W,2,1,Aston Villa,2.2,1.3,40.0,10722.0,Simon Francis,4-3-3,Anthony Taylor,Match Report,,16.0,6.0,17.3,2.0,0,0,2022,Bournemouth
29,2020-02-09,14:00,Premier League,Matchweek 26,Sun,Away,L,1,2,Sheffield Utd,1.3,1.7,45.0,30361.0,Simon Francis,4-5-1,Jonathan Moss,Match Report,,10.0,2.0,12.5,0.0,0,0,2022,Bournemouth
30,2020-02-22,15:00,Premier League,Matchweek 27,Sat,Away,L,0,3,Burnley,1.6,2.8,57.0,18227.0,Simon Francis,4-3-3,Mike Dean,Match Report,,12.0,4.0,16.6,1.0,0,0,2022,Bournemouth
31,2020-02-29,15:00,Premier League,Matchweek 28,Sat,Home,D,2,2,Chelsea,1.9,1.9,27.0,10667.0,Steve Cook,4-3-3,Andre Marriner,Match Report,,9.0,5.0,8.0,0.0,0,0,2022,Bournemouth
32,2020-03-07,12:30,Premier League,Matchweek 29,Sat,Away,L,1,2,Liverpool,1.3,1.4,27.0,53323.0,Steve Cook,4-1-4-1,Paul Tierney,Match Report,,6.0,3.0,14.8,0.0,0,0,2022,Bournemouth
33,2020-06-20,19:45,Premier League,Matchweek 30,Sat,Home,L,0,2,Crystal Palace,0.8,0.6,59.0,,Steve Cook,4-1-4-1,Stuart Attwell,Match Report,,12.0,1.0,17.4,1.0,0,0,2022,Bournemouth
34,2020-06-24,18:00,Premier League,Matchweek 31,Wed,Away,L,0,1,Wolves,0.1,1.3,46.0,,Steve Cook,4-5-1,Michael Oliver,Match Report,,4.0,0.0,24.8,0.0,0,0,2022,Bournemouth
35,2020-07-01,18:00,Premier League,Matchweek 32,Wed,Home,L,1,4,Newcastle Utd,1.4,1.5,55.0,,Steve Cook,4-4-2,Kevin Friend,Match Report,,12.0,1.0,16.7,1.0,0,0,2022,Bournemouth
36,2020-07-04,15:00,Premier League,Matchweek 33,Sat,Away,L,2,5,Manchester Utd,1.2,2.2,31.0,,Nathan Aké,4-4-2,Mike Dean,Match Report,,6.0,2.0,17.4,0.0,1,1,2022,Bournemouth
37,2020-07-09,18:00,Premier League,Matchweek 34,Thu,Home,D,0,0,Tottenham,1.1,0.6,37.0,,Nathan Aké,4-4-2,Paul Tierney,Match Report,,9.0,2.0,11.7,0.0,0,0,2022,Bournemouth
38,2020-07-12,19:00,Premier League,Matchweek 35,Sun,Home,W,4,1,Leicester City,1.8,1.2,44.0,,Nathan Aké,4-4-2,Stuart Attwell,Match Report,,8.0,3.0,16.6,0.0,1,1,2022,Bournemouth
39,2020-07-15,18:00,Premier League,Matchweek 36,Wed,Away,L,1,2,Manchester City,1.7,0.8,29.0,,Steve Cook,3-4-3,Lee Mason,Match Report,,14.0,3.0,14.8,1.0,0,0,2022,Bournemouth
40,2020-07-19,14:00,Premier League,Matchweek 37,Sun,Home,L,0,2,Southampton,1.1,2.1,44.0,,Steve Cook,4-4-2,Craig Pawson,Match Report,,12.0,3.0,15.2,0.0,0,0,2022,Bournemouth
